file_id,algorithm_name,variation_id,operation_label,crypto_type,xor_ops,shift_ops,add_ops,mul_ops,branch_ops,loop_ops,memory_access,bitwise_ops,entropy,bitFlipDensity,cyclomaticComplexity,basicBlocks,constantOccurrence,stringReferences,apiCalls,codeSize,dataSegmentSize,stackUsage,has_sbox,has_permutation,has_rounds,key_schedule,bitwise_heavy,arithmetic_heavy,is_proprietary
crypto_0_158,CustomXOR,158,Encryption,BlockCipher,56,39,51,29,13,4,49,54,3.3669,0.4980,42,53,21,2,16,664,562,174,0,0,0,0,1,1,1
crypto_0_159,CustomXOR,159,Encryption,BlockCipher,19,16,25,17,12,10,26,40,3.7906,0.4990,46,56,22,3,14,1548,67,193,0,0,0,0,0,0,1
crypto_0_160,CustomXOR,160,Encryption,BlockCipher,32,33,44,5,11,16,63,26,4.2184,0.5000,10,59,23,4,12,384,84,212,0,0,0,0,1,0,1
crypto_0_161,CustomXOR,161,Encryption,BlockCipher,45,10,18,28,10,22,40,12,4.2615,0.5010,14,62,24,5,10,1268,101,231,0,0,0,0,0,0,1
crypto_0_162,CustomXOR,162,Encryption,BlockCipher,58,27,37,16,9,3,17,53,3.8849,0.5020,18,65,25,6,8,2152,118,250,0,0,0,0,1,1,1
crypto_0_163,CustomXOR,163,Encryption,BlockCipher,21,44,11,4,8,9,54,39,3.4395,0.5030,22,68,26,7,6,988,135,269,0,0,0,0,1,0,1
crypto_0_164,CustomXOR,164,Encryption,BlockCipher,34,21,30,27,7,15,31,25,3.3393,0.5040,26,71,27,8,4,1872,152,288,0,0,0,0,0,1,1
crypto_0_165,CustomXOR,165,Encryption,BlockCipher,47,38,49,15,6,21,68,66,3.6811,0.5050,30,74,28,9,17,708,169,307,0,0,0,0,1,1,1
crypto_0_166,CustomXOR,166,Encryption,BlockCipher,10,15,23,3,5,2,45,52,4.1552,0.5060,34,17,29,0,15,1592,186,326,0,0,0,0,0,0,1
crypto_0_167,CustomXOR,167,Encryption,BlockCipher,23,32,42,26,34,8,22,38,4.3303,0.5070,38,20,30,1,13,428,203,345,0,0,0,0,1,1,1
crypto_0_168,CustomXOR,168,Encryption,BlockCipher,36,9,16,14,33,14,59,24,4.0500,0.5080,42,23,31,2,11,1312,220,364,0,0,0,0,0,0,1
crypto_0_169,CustomXOR,169,Encryption,BlockCipher,49,26,35,37,32,20,36,65,3.5767,0.5090,46,26,32,3,9,2196,237,383,0,0,0,0,1,1,1
crypto_0_170,CustomXOR,170,Encryption,BlockCipher,12,43,9,25,31,26,73,51,3.3500,0.5100,10,29,33,4,7,1032,254,402,0,0,0,0,1,0,1
crypto_0_171,CustomXOR,171,Encryption,BlockCipher,25,20,28,13,30,7,50,37,3.5830,0.5110,14,32,34,5,5,1916,271,421,0,0,0,0,1,0,1
crypto_0_172,CustomXOR,172,Encryption,BlockCipher,38,37,47,36,29,13,27,23,4.0661,0.5120,18,35,5,6,3,752,288,440,0,0,0,0,1,1,1
crypto_0_173,CustomXOR,173,Encryption,BlockCipher,51,14,21,24,28,19,64,64,4.3597,0.5130,22,38,6,7,16,1636,305,459,0,0,0,0,1,0,1
crypto_0_174,CustomXOR,174,Encryption,BlockCipher,14,31,40,12,27,25,41,50,4.1985,0.5140,26,41,7,8,14,472,322,478,0,0,0,0,1,1,1
crypto_0_175,CustomXOR,175,Encryption,BlockCipher,27,8,14,35,26,6,18,36,3.7352,0.5150,30,44,8,9,12,1356,339,497,0,0,0,0,0,0,1
crypto_0_176,CustomXOR,176,Encryption,BlockCipher,40,25,33,23,25,12,55,22,3.4005,0.5160,34,47,9,0,10,2240,356,516,0,0,0,0,1,1,1
crypto_0_177,CustomXOR,177,Encryption,BlockCipher,53,42,52,11,24,18,32,63,3.5066,0.5170,38,50,10,1,8,1076,373,535,0,0,0,0,1,1,1
crypto_0_178,CustomXOR,178,Encryption,BlockCipher,16,19,26,34,23,24,69,49,3.9606,0.5180,42,53,11,2,6,1960,390,554,0,0,0,0,1,1,1
crypto_0_179,CustomXOR,179,Encryption,BlockCipher,29,36,45,22,22,5,46,35,4.3497,0.5190,46,56,12,3,4,796,407,573,0,0,0,0,1,1,1
crypto_0_180,CustomXOR,180,Encryption,BlockCipher,42,13,19,10,21,11,23,21,4.3207,0.5200,10,59,13,4,17,1680,424,592,0,0,0,0,0,0,1
crypto_0_181,CustomXOR,181,Encryption,BlockCipher,55,30,38,33,20,17,60,62,3.9050,0.5210,14,62,14,5,15,516,441,611,0,0,0,0,1,1,1
crypto_0_182,CustomXOR,182,Encryption,BlockCipher,18,7,12,21,19,23,37,48,3.4892,0.5220,18,65,15,6,13,1400,458,630,0,0,0,0,0,0,1
crypto_0_183,CustomXOR,183,Encryption,BlockCipher,31,24,31,9,18,4,74,34,3.4604,0.5230,22,68,16,7,11,2284,475,649,0,0,0,0,1,0,1
crypto_0_184,CustomXOR,184,Encryption,BlockCipher,44,41,50,32,17,10,51,20,3.8495,0.5240,26,71,17,8,9,1120,492,668,0,0,0,0,1,1,1
crypto_0_185,CustomXOR,185,Encryption,BlockCipher,57,18,24,20,16,16,28,61,4.3034,0.5250,30,74,18,9,7,2004,509,687,0,0,0,0,1,0,1
crypto_0_186,CustomXOR,186,Encryption,BlockCipher,20,35,43,8,15,22,65,47,4.4094,0.5260,34,17,19,0,5,840,526,706,0,0,0,0,1,1,1
crypto_0_187,CustomXOR,187,Encryption,BlockCipher,33,12,17,31,14,3,42,33,4.0747,0.5270,38,20,20,1,3,1724,543,725,0,0,0,0,0,0,1
crypto_0_188,CustomXOR,188,Encryption,BlockCipher,46,29,36,19,13,9,19,19,3.6115,0.5280,42,23,21,2,16,560,560,744,0,0,0,0,1,1,1
crypto_0_189,CustomXOR,189,Encryption,BlockCipher,59,6,10,7,12,15,56,60,3.4503,0.5290,46,26,22,3,14,1444,65,763,0,0,0,0,1,0,1
crypto_0_190,CustomXOR,190,Encryption,BlockCipher,22,23,29,30,11,21,33,46,3.7440,0.5300,10,29,23,4,12,280,82,782,0,0,0,0,1,1,1
crypto_0_191,CustomXOR,191,Encryption,BlockCipher,35,40,48,18,10,2,70,32,4.2270,0.5310,14,32,24,5,10,1164,99,801,0,0,0,0,1,1,1
crypto_0_192,CustomXOR,192,Encryption,BlockCipher,48,17,22,6,9,8,47,18,4.4600,0.5320,18,35,25,6,8,2048,116,820,0,0,0,0,1,0,1
crypto_0_193,CustomXOR,193,Encryption,BlockCipher,11,34,41,29,8,14,24,59,4.2332,0.5330,22,38,26,7,6,884,133,839,0,0,0,0,1,1,1
crypto_0_194,CustomXOR,194,Encryption,BlockCipher,24,11,15,17,7,20,61,45,3.7599,0.5340,26,41,27,8,4,1768,150,858,0,0,0,0,0,0,1
crypto_0_195,CustomXOR,195,Encryption,BlockCipher,37,28,34,5,6,26,38,31,3.4797,0.5350,30,44,28,9,17,604,167,877,0,0,0,0,1,0,1
crypto_0_196,CustomXOR,196,Encryption,BlockCipher,50,5,8,28,5,7,15,17,3.6549,0.5360,34,47,29,0,15,1488,184,128,0,0,0,0,0,0,1
crypto_0_197,CustomXOR,197,Encryption,BlockCipher,13,22,27,16,34,13,52,58,4.1290,0.5370,38,50,30,1,13,324,201,147,0,0,0,0,1,0,1
crypto_0_198,CustomXOR,198,Encryption,BlockCipher,26,39,46,4,33,19,29,44,4.4707,0.5380,42,53,31,2,11,1208,218,166,0,0,0,0,1,0,1
crypto_0_199,CustomXOR,199,Encryption,BlockCipher,39,16,20,27,32,25,66,30,4.3705,0.5390,46,56,32,3,9,2092,235,185,0,0,0,0,1,0,1
crypto_0_200,CustomXOR,200,Encryption,BlockCipher,52,33,39,15,31,6,43,16,3.4250,0.4900,10,59,33,4,7,928,252,204,0,0,0,0,1,1,1
crypto_0_201,CustomXOR,201,Encryption,BlockCipher,15,10,13,3,30,12,20,57,3.0485,0.4910,14,62,34,5,5,1812,269,223,0,0,0,0,1,0,1
crypto_0_202,CustomXOR,202,Encryption,BlockCipher,28,27,32,26,29,18,57,43,3.0917,0.4920,18,65,5,6,3,648,286,242,0,0,0,0,1,1,1
crypto_0_203,CustomXOR,203,Encryption,BlockCipher,41,44,51,14,28,24,34,29,3.5195,0.4930,22,68,6,7,16,1532,303,261,0,0,0,0,1,1,1
crypto_0_204,CustomXOR,204,Encryption,BlockCipher,54,21,25,37,27,5,71,15,3.9431,0.4940,26,71,7,8,14,368,320,280,0,0,0,0,1,1,1
crypto_0_205,CustomXOR,205,Encryption,BlockCipher,17,38,44,25,26,11,48,56,3.9778,0.4950,30,74,8,9,12,1252,337,299,0,0,0,0,1,1,1
crypto_0_206,CustomXOR,206,Encryption,BlockCipher,30,15,18,13,25,17,25,42,3.5961,0.4960,34,17,9,0,10,2136,354,318,0,0,0,0,1,0,1
crypto_0_207,CustomXOR,207,Encryption,BlockCipher,43,32,37,36,24,23,62,28,3.1537,0.4970,38,20,10,1,8,972,371,337,0,0,0,0,1,1,1
crypto_0_208,CustomXOR,208,Encryption,BlockCipher,56,9,11,24,23,4,39,14,3.0618,0.4980,42,23,11,2,6,1856,388,356,0,0,0,0,0,0,1
crypto_0_209,CustomXOR,209,Encryption,BlockCipher,19,26,30,12,22,10,16,55,3.4096,0.4990,46,26,12,3,4,692,405,375,0,0,0,0,1,0,1
crypto_0_210,CustomXOR,210,Encryption,BlockCipher,32,43,49,35,21,16,53,41,3.8819,0.5000,10,29,13,4,17,1576,422,394,0,0,0,0,1,1,1
crypto_0_211,CustomXOR,211,Encryption,BlockCipher,45,20,23,23,20,22,30,27,4.0490,0.5010,14,32,14,5,15,412,439,413,0,0,0,0,1,0,1
crypto_0_212,CustomXOR,212,Encryption,BlockCipher,58,37,42,11,19,3,67,13,3.7620,0.5020,18,35,15,6,13,1296,456,432,0,0,0,0,1,1,1
crypto_0_213,CustomXOR,213,Encryption,BlockCipher,21,14,16,34,18,9,44,54,3.2892,0.5030,22,38,16,7,11,2180,473,451,0,0,0,0,1,0,1
crypto_0_214,CustomXOR,214,Encryption,BlockCipher,34,31,35,22,17,15,21,40,3.0700,0.5040,26,41,17,8,9,1016,490,470,0,0,0,0,1,1,1
crypto_0_215,CustomXOR,215,Encryption,BlockCipher,47,8,9,10,16,21,58,26,3.3105,0.5050,30,44,18,9,7,1900,507,489,0,0,0,0,1,0,1
crypto_0_216,CustomXOR,216,Encryption,BlockCipher,10,25,28,33,15,2,35,12,3.7941,0.5060,34,47,19,0,5,736,524,508,0,0,0,0,0,1,1
crypto_0_217,CustomXOR,217,Encryption,BlockCipher,23,42,47,21,14,8,72,53,4.0809,0.5070,38,50,20,1,3,1620,541,527,0,0,0,0,1,1,1
crypto_0_218,CustomXOR,218,Encryption,BlockCipher,36,19,21,9,13,14,49,39,3.9117,0.5080,42,53,21,2,16,456,558,546,0,0,0,0,1,0,1
crypto_0_219,CustomXOR,219,Encryption,BlockCipher,49,36,40,32,12,20,26,25,3.4468,0.5090,46,56,22,3,14,1340,575,565,0,0,0,0,1,1,1
crypto_0_220,CustomXOR,220,Encryption,BlockCipher,12,13,14,20,11,26,63,66,3.1181,0.5100,10,59,23,4,12,2224,80,584,0,0,0,0,1,0,1
crypto_0_221,CustomXOR,221,Encryption,BlockCipher,25,30,33,8,10,7,40,52,3.2325,0.5110,14,62,24,5,10,1060,97,603,0,0,0,0,1,0,1
crypto_0_222,CustomXOR,222,Encryption,BlockCipher,38,7,52,31,9,13,17,38,3.6894,0.5120,18,65,25,6,8,1944,114,622,0,0,0,0,1,1,1
crypto_0_223,CustomXOR,223,Encryption,BlockCipher,51,24,26,19,8,19,54,24,4.0733,0.5130,22,68,26,7,6,780,131,641,0,0,0,0,1,0,1
crypto_0_224,CustomXOR,224,Encryption,BlockCipher,14,41,45,7,7,25,31,65,4.0359,0.5140,26,71,27,8,4,1664,148,660,0,0,0,0,1,1,1
crypto_0_225,CustomXOR,225,Encryption,BlockCipher,27,18,19,30,6,6,68,51,3.6161,0.5150,30,74,28,9,17,500,165,679,0,0,0,0,1,0,1
crypto_0_226,CustomXOR,226,Encryption,BlockCipher,40,35,38,18,5,12,45,37,3.2045,0.5160,34,17,29,0,15,1384,182,698,0,0,0,0,1,1,1
crypto_0_227,CustomXOR,227,Encryption,BlockCipher,53,12,12,6,34,18,22,23,3.1841,0.5170,38,20,30,1,13,2268,199,717,0,0,0,0,1,0,1
crypto_0_228,CustomXOR,228,Encryption,BlockCipher,16,29,31,29,33,24,59,64,3.5783,0.5180,42,23,31,2,11,1104,216,736,0,0,0,0,1,1,1
crypto_0_229,CustomXOR,229,Encryption,BlockCipher,29,6,50,17,32,5,36,50,4.0292,0.5190,46,26,32,3,9,1988,233,755,0,0,0,0,1,1,1
crypto_0_230,CustomXOR,230,Encryption,BlockCipher,42,23,24,5,31,11,73,36,4.1269,0.5200,10,29,33,4,7,824,250,774,0,0,0,0,1,0,1
crypto_0_231,CustomXOR,231,Encryption,BlockCipher,55,40,43,28,30,17,50,22,3.7861,0.5210,14,32,34,5,5,1708,267,793,0,0,0,0,1,1,1
crypto_0_232,CustomXOR,232,Encryption,BlockCipher,18,17,17,16,29,23,27,63,3.3249,0.5220,18,35,5,6,3,544,284,812,0,0,0,0,1,0,1
crypto_0_233,CustomXOR,233,Encryption,BlockCipher,31,34,36,4,28,4,64,49,3.1717,0.5230,22,38,6,7,16,1428,301,831,0,0,0,0,1,0,1
crypto_0_234,CustomXOR,234,Encryption,BlockCipher,44,11,10,27,27,10,41,35,3.4721,0.5240,26,41,7,8,14,264,318,850,0,0,0,0,1,0,1
crypto_0_235,CustomXOR,235,Encryption,BlockCipher,57,28,29,15,26,16,18,21,3.9544,0.5250,30,44,8,9,12,1148,335,869,0,0,0,0,1,0,1
crypto_0_236,CustomXOR,236,Encryption,BlockCipher,20,5,48,3,25,22,55,62,4.1799,0.5260,34,47,9,0,10,2032,352,888,0,0,0,0,1,1,1
crypto_0_237,CustomXOR,237,Encryption,BlockCipher,33,22,22,26,24,3,32,48,3.9457,0.5270,38,50,10,1,8,868,369,139,0,0,0,0,1,0,1
crypto_0_238,CustomXOR,238,Encryption,BlockCipher,46,39,41,14,23,9,69,34,3.4719,0.5280,42,53,11,2,6,1752,386,158,0,0,0,0,1,1,1
crypto_0_239,CustomXOR,239,Encryption,BlockCipher,59,16,15,37,22,15,46,20,3.1986,0.5290,46,56,12,3,4,588,403,177,0,0,0,0,1,1,1
crypto_0_240,CustomXOR,240,Encryption,BlockCipher,22,33,34,25,21,21,23,61,3.3817,0.5300,10,59,13,4,17,1472,420,196,0,0,0,0,1,1,1
crypto_0_241,CustomXOR,241,Encryption,BlockCipher,35,10,8,13,20,2,60,47,3.8574,0.5310,14,62,14,5,15,308,437,215,0,0,0,0,1,0,1
crypto_0_242,CustomXOR,242,Encryption,BlockCipher,48,27,27,36,19,8,37,33,4.1931,0.5320,18,65,15,6,13,1192,454,234,0,0,0,0,1,1,1
crypto_0_243,CustomXOR,243,Encryption,BlockCipher,11,44,46,24,18,14,74,19,4.0846,0.5330,22,68,16,7,11,2076,471,253,0,0,0,0,0,1,1
crypto_0_244,CustomXOR,244,Encryption,BlockCipher,24,21,20,12,17,20,51,60,3.6363,0.5340,26,71,17,8,9,912,488,272,0,0,0,0,1,0,1
crypto_0_245,CustomXOR,245,Encryption,BlockCipher,37,38,39,35,16,26,28,46,3.2650,0.5350,30,74,18,9,7,1796,505,291,0,0,0,0,1,1,1
crypto_0_246,CustomXOR,246,Encryption,BlockCipher,50,15,13,23,15,7,65,32,3.3166,0.5360,34,17,19,0,5,632,522,310,0,0,0,0,1,0,1
crypto_0_247,CustomXOR,247,Encryption,BlockCipher,13,32,32,11,14,13,42,18,3.7483,0.5370,38,20,20,1,3,1516,539,329,0,0,0,0,0,0,1
crypto_0_248,CustomXOR,248,Encryption,BlockCipher,26,9,51,34,13,19,19,59,4.1678,0.5380,42,23,21,2,16,352,556,348,0,0,0,0,1,1,1
crypto_0_249,CustomXOR,249,Encryption,BlockCipher,39,26,25,22,12,25,56,45,4.1939,0.5390,46,26,22,3,14,1236,573,367,0,0,0,0,1,0,1
crypto_0_250,CustomXOR,250,Encryption,BlockCipher,52,43,44,10,11,6,33,31,3.8073,0.4900,10,29,23,4,12,2120,78,386,0,0,0,0,1,1,1
crypto_0_251,CustomXOR,251,Encryption,BlockCipher,15,20,18,33,10,12,70,17,3.3680,0.4910,14,32,24,5,10,956,95,405,0,0,0,0,0,1,1
crypto_0_252,CustomXOR,252,Encryption,BlockCipher,28,37,37,21,9,18,47,58,3.2845,0.4920,18,35,25,6,8,1840,112,424,0,0,0,0,1,1,1
crypto_0_253,CustomXOR,253,Encryption,BlockCipher,41,14,11,9,8,24,24,44,3.6381,0.4930,22,38,26,7,6,676,129,443,0,0,0,0,1,0,1
crypto_0_254,CustomXOR,254,Encryption,BlockCipher,54,31,30,32,7,5,61,30,4.1084,0.4940,26,41,27,8,4,1560,146,462,0,0,0,0,1,1,1
crypto_0_255,CustomXOR,255,Encryption,BlockCipher,17,8,49,20,6,11,38,16,4.2676,0.4950,30,44,28,9,17,396,163,481,0,0,0,0,0,1,1
crypto_0_256,CustomXOR,256,Encryption,BlockCipher,30,25,23,8,5,17,15,57,3.9738,0.4960,34,47,29,0,15,1280,180,500,0,0,0,0,1,0,1
crypto_0_257,CustomXOR,257,Encryption,BlockCipher,43,42,42,31,34,23,52,43,3.5019,0.4970,38,50,30,1,13,2164,197,519,0,0,0,0,1,1,1
crypto_0_258,CustomXOR,258,Encryption,BlockCipher,56,19,16,19,33,4,29,29,3.2902,0.4980,42,53,31,2,11,1000,214,538,0,0,0,0,1,0,1
crypto_0_259,CustomXOR,259,Encryption,BlockCipher,19,36,35,7,32,10,66,15,3.5380,0.4990,46,56,32,3,9,1884,231,557,0,0,0,0,0,0,1
crypto_0_260,CustomXOR,260,Encryption,BlockCipher,32,13,9,30,31,16,43,56,4.0221,0.5000,10,59,33,4,7,720,248,576,0,0,0,0,1,0,1
crypto_0_261,CustomXOR,261,Encryption,BlockCipher,45,30,28,18,30,22,20,42,4.3019,0.5010,14,62,34,5,5,1604,265,595,0,0,0,0,1,0,1
crypto_0_262,CustomXOR,262,Encryption,BlockCipher,58,7,47,6,29,3,57,28,4.1249,0.5020,18,65,5,6,3,440,282,614,0,0,0,0,1,1,1
crypto_0_263,CustomXOR,263,Encryption,BlockCipher,21,24,21,29,28,9,34,14,3.6583,0.5030,22,68,6,7,16,1324,299,633,0,0,0,0,0,0,1
crypto_0_264,CustomXOR,264,Encryption,BlockCipher,34,41,40,17,27,15,71,55,3.3358,0.5040,26,71,7,8,14,2208,316,652,0,0,0,0,1,1,1
crypto_0_265,CustomXOR,265,Encryption,BlockCipher,47,18,14,5,26,21,48,41,3.4584,0.5050,30,74,8,9,12,1044,333,671,0,0,0,0,1,0,1
crypto_0_266,CustomXOR,266,Encryption,BlockCipher,10,35,33,28,25,2,25,27,3.9181,0.5060,34,17,9,0,10,1928,350,690,0,0,0,0,0,1,1
crypto_0_267,CustomXOR,267,Encryption,BlockCipher,23,12,52,16,24,8,62,13,4.2967,0.5070,38,20,10,1,8,764,367,709,0,0,0,0,0,1,1
crypto_0_268,CustomXOR,268,Encryption,BlockCipher,36,29,26,4,23,14,39,54,4.2509,0.5080,42,23,11,2,6,1648,384,728,0,0,0,0,1,0,1
crypto_0_269,CustomXOR,269,Encryption,BlockCipher,49,6,45,27,22,20,16,40,3.8273,0.5090,46,26,12,3,4,484,401,747,0,0,0,0,1,1,1
crypto_0_270,CustomXOR,270,Encryption,BlockCipher,12,23,19,15,21,26,53,26,3.4199,0.5100,10,29,13,4,17,1368,418,766,0,0,0,0,0,0,1
crypto_0_271,CustomXOR,271,Encryption,BlockCipher,25,40,38,3,20,7,30,12,3.4080,0.5110,14,32,14,5,15,2252,435,785,0,0,0,0,0,0,1
crypto_0_272,CustomXOR,272,Encryption,BlockCipher,38,17,12,26,19,13,67,53,3.8071,0.5120,18,35,15,6,13,1088,452,804,0,0,0,0,1,0,1
crypto_0_273,CustomXOR,273,Encryption,BlockCipher,51,34,31,14,18,19,44,39,4.2548,0.5130,22,38,16,7,11,1972,469,823,0,0,0,0,1,0,1
crypto_0_274,CustomXOR,274,Encryption,BlockCipher,14,11,50,37,17,25,21,25,4.3441,0.5140,26,41,17,8,9,808,486,842,0,0,0,0,0,1,1
crypto_0_275,CustomXOR,275,Encryption,BlockCipher,27,28,24,25,16,6,58,66,3.9976,0.5150,30,44,18,9,7,1692,503,861,0,0,0,0,1,0,1
crypto_0_276,CustomXOR,276,Encryption,BlockCipher,40,5,43,13,15,12,35,52,3.5383,0.5160,34,47,19,0,5,528,520,880,0,0,0,0,1,1,1
crypto_0_277,CustomXOR,277,Encryption,BlockCipher,53,22,17,36,14,18,72,38,3.3932,0.5170,38,50,20,1,3,1412,537,131,0,0,0,0,1,1,1
crypto_0_278,CustomXOR,278,Encryption,BlockCipher,16,39,36,24,13,24,49,24,3.7002,0.5180,42,53,21,2,16,2296,554,150,0,0,0,0,0,1,1
crypto_0_279,CustomXOR,279,Encryption,BlockCipher,29,16,10,12,12,5,26,65,4.1817,0.5190,46,56,22,3,14,1132,571,169,0,0,0,0,1,0,1
crypto_0_280,CustomXOR,280,Encryption,BlockCipher,42,33,29,35,11,11,63,51,4.3996,0.5200,10,59,23,4,12,2016,76,188,0,0,0,0,1,1,1
crypto_0_281,CustomXOR,281,Encryption,BlockCipher,55,10,48,23,10,17,40,37,4.1581,0.5210,14,62,24,5,10,852,93,207,0,0,0,0,1,1,1
crypto_0_282,CustomXOR,282,Encryption,BlockCipher,18,27,22,11,9,23,17,23,3.6839,0.5220,18,65,25,6,8,1736,110,226,0,0,0,0,0,0,1
crypto_0_283,CustomXOR,283,Encryption,BlockCipher,31,44,41,34,8,4,54,64,3.4176,0.5230,22,68,26,7,6,572,127,245,0,0,0,0,1,1,1
crypto_0_284,CustomXOR,284,Encryption,BlockCipher,44,21,15,22,7,10,31,50,3.6085,0.5240,26,71,27,8,4,1456,144,264,0,0,0,0,1,0,1
crypto_0_285,CustomXOR,285,Encryption,BlockCipher,57,38,34,10,6,16,68,36,4.0859,0.5250,30,74,28,9,17,292,161,283,0,0,0,0,1,0,1
crypto_0_286,CustomXOR,286,Encryption,BlockCipher,20,15,8,33,5,22,45,22,4.4153,0.5260,34,17,29,0,15,1176,178,302,0,0,0,0,0,0,1
crypto_0_287,CustomXOR,287,Encryption,BlockCipher,33,32,27,21,34,3,22,63,4.2985,0.5270,38,20,30,1,13,2060,195,321,0,0,0,0,1,0,1
crypto_0_288,CustomXOR,288,Encryption,BlockCipher,46,9,46,9,33,9,59,49,3.8476,0.5280,42,23,31,2,11,896,212,340,0,0,0,0,1,1,1
crypto_0_289,CustomXOR,289,Encryption,BlockCipher,59,26,20,32,32,15,36,35,3.4816,0.5290,46,26,32,3,9,1780,229,359,0,0,0,0,1,1,1
crypto_0_290,CustomXOR,290,Encryption,BlockCipher,22,43,39,20,31,21,73,21,3.5417,0.5300,10,29,33,4,7,616,246,378,0,0,0,0,1,1,1
crypto_0_291,CustomXOR,291,Encryption,BlockCipher,35,20,13,8,30,2,50,62,3.9772,0.5310,14,32,34,5,5,1500,263,397,0,0,0,0,1,0,1
crypto_0_292,CustomXOR,292,Encryption,BlockCipher,48,37,32,31,29,8,27,48,4.3923,0.5320,18,35,5,6,3,336,280,416,0,0,0,0,1,1,1
crypto_0_293,CustomXOR,293,Encryption,BlockCipher,11,14,51,19,28,14,64,34,4.4100,0.5330,22,38,6,7,16,1220,297,435,0,0,0,0,0,1,1
crypto_0_294,CustomXOR,294,Encryption,BlockCipher,24,31,25,7,27,20,41,20,4.0185,0.5340,26,41,7,8,14,2104,314,454,0,0,0,0,0,0,1
crypto_0_295,CustomXOR,295,Encryption,BlockCipher,37,8,44,30,26,26,18,61,3.5825,0.5350,30,44,8,9,12,940,331,473,0,0,0,0,1,1,1
crypto_0_296,CustomXOR,296,Encryption,BlockCipher,50,25,18,18,25,7,55,47,3.5073,0.5360,34,47,9,0,10,1824,348,492,0,0,0,0,1,0,1
crypto_0_297,CustomXOR,297,Encryption,BlockCipher,13,42,37,6,24,13,32,33,3.8667,0.5370,38,50,10,1,8,660,365,511,0,0,0,0,1,0,1
crypto_0_298,CustomXOR,298,Encryption,BlockCipher,26,19,11,29,23,19,69,19,4.3349,0.5380,42,53,11,2,6,1544,382,530,0,0,0,0,0,0,1
crypto_0_299,CustomXOR,299,Encryption,BlockCipher,39,36,30,17,22,25,46,60,4.4860,0.5390,46,56,12,3,4,380,399,549,0,0,0,0,1,0,1
crypto_0_300,CustomXOR,300,Encryption,BlockCipher,52,13,49,5,21,6,23,46,3.6857,0.4900,10,59,13,4,17,1264,416,568,0,0,0,0,1,1,1
crypto_0_301,CustomXOR,301,Encryption,BlockCipher,15,30,23,28,20,12,60,32,3.2147,0.4910,14,62,14,5,15,2148,433,587,0,0,0,0,0,1,1
crypto_0_302,CustomXOR,302,Encryption,BlockCipher,28,7,42,16,19,18,37,18,3.0106,0.4920,18,65,15,6,13,984,450,606,0,0,0,0,0,1,1
crypto_0_303,CustomXOR,303,Encryption,BlockCipher,41,24,16,4,18,24,74,59,3.2657,0.4930,22,68,16,7,11,1868,467,625,0,0,0,0,1,0,1
crypto_0_304,CustomXOR,304,Encryption,BlockCipher,54,41,35,27,17,5,51,45,3.7500,0.4940,26,71,17,8,9,704,484,644,0,0,0,0,1,1,1
crypto_0_305,CustomXOR,305,Encryption,BlockCipher,17,18,9,15,16,11,28,31,4.0228,0.4950,30,74,18,9,7,1588,501,663,0,0,0,0,0,0,1
crypto_0_306,CustomXOR,306,Encryption,BlockCipher,30,35,28,3,15,17,65,17,3.8380,0.4960,34,17,19,0,5,424,518,682,0,0,0,0,1,0,1
crypto_0_307,CustomXOR,307,Encryption,BlockCipher,43,12,47,26,14,23,42,58,3.3700,0.4970,38,20,20,1,3,1308,535,701,0,0,0,0,1,1,1
crypto_0_308,CustomXOR,308,Encryption,BlockCipher,56,29,21,14,13,4,19,44,3.0537,0.4980,42,23,21,2,16,2192,552,720,0,0,0,0,1,0,1
crypto_0_309,CustomXOR,309,Encryption,BlockCipher,19,6,40,37,12,10,56,30,3.1845,0.4990,46,26,22,3,14,1028,569,739,0,0,0,0,0,1,1
crypto_0_310,CustomXOR,310,Encryption,BlockCipher,32,23,14,25,11,16,33,16,3.6468,0.5000,10,29,23,4,12,1912,74,758,0,0,0,0,0,0,1
crypto_0_311,CustomXOR,311,Encryption,BlockCipher,45,40,33,13,10,22,70,57,4.0201,0.5010,14,32,24,5,10,748,91,777,0,0,0,0,1,0,1
crypto_0_312,CustomXOR,312,Encryption,BlockCipher,58,17,52,36,9,3,47,43,3.9658,0.5020,18,35,25,6,8,1632,108,796,0,0,0,0,1,1,1
crypto_0_313,CustomXOR,313,Encryption,BlockCipher,21,34,26,24,8,9,24,29,3.5384,0.5030,22,38,26,7,6,468,125,815,0,0,0,0,1,0,1
crypto_0_314,CustomXOR,314,Encryption,BlockCipher,34,11,45,12,7,15,61,15,3.1355,0.5040,26,41,27,8,4,1352,142,834,0,0,0,0,0,1,1
crypto_0_315,CustomXOR,315,Encryption,BlockCipher,47,28,19,35,6,21,38,56,3.1321,0.5050,30,44,28,9,17,2236,159,853,0,0,0,0,1,1,1
crypto_0_316,CustomXOR,316,Encryption,BlockCipher,10,5,38,23,5,2,15,42,3.5359,0.5060,34,47,29,0,15,1072,176,872,0,0,0,0,0,1,1
crypto_0_317,CustomXOR,317,Encryption,BlockCipher,23,22,12,11,34,8,52,28,3.9802,0.5070,38,50,30,1,13,1956,193,891,0,0,0,0,0,0,1
crypto_0_318,CustomXOR,318,Encryption,BlockCipher,36,39,31,34,33,14,29,14,4.0612,0.5080,42,53,31,2,11,792,210,142,0,0,0,0,1,1,1
